0, -0.41597434737366423, 0.2200004166373262
1, -0.05301475449119976, -0.041567822090081016
2, 0.10975000650526276, 0.12453558633995217
3, -0.6395657062490019, -1.3966143225545073
4, -0.028890275835142268, 0.02895904548804796
5, -0.008439798381009249, 0.036852203028724564
6, -0.09395952697600095, 0.28645561189527396
7, -0.15605738484000642, -0.14296307513444623
8, 0.6734896255678238, 1.3131665060181643
9, -0.3789077100164531, -0.5278271314961284
0, -0.41597434737366423, -0.029340416517312326
1, -0.05301475449119976, -0.030592076887155432
2, 0.10975000650526276, 0.09837154367933605
3, -1.3966143225545073, -0.4559390689159753
4, -0.028890275835142268, -0.057723130950752946
5, -0.008439798381009249, 0.00040359587040707245
6, -0.09395952697600095, -0.10119013148994996
7, -0.15605738484000642, -0.05473122877370216
8, 0.6734896255678238, 0.5397257670572878
9, -0.5278271314961284, -0.8013938367120479
0, -0.41597434737366423, -0.053821515607717516
1, -0.05301475449119976, -0.13101435300419345
2, 0.09837154367933605, 0.6424845526669232
3, -1.3966143225545073, -1.8643223592027403
4, -0.057723130950752946, -0.12258726792183751
5, -0.008439798381009249, -0.0027181052801082545
6, -0.10119013148994996, 0.34390355459063704
7, -0.15605738484000642, -0.2165814247354957
8, 0.5397257670572878, 0.5138480919322796
9, -0.8013938367120479, -0.08448574303840345
0, -0.41597434737366423, -0.0191366966219657
1, -0.13101435300419345, 0.5706614444074446
2, 0.09837154367933605, 0.19802382642464272
3, -1.8643223592027403, -1.9163471735123547
4, -0.12258726792183751, -0.0834613696378015
5, -0.008439798381009249, 0.0954535505763085
6, -0.10119013148994996, 0.3968449566708641
7, -0.2165814247354957, -0.19150465651718254
8, 0.5138480919322796, 0.5345672730261194
9, -0.8013938367120479, -0.2881948805032106
0, -0.41597434737366423, -0.4779948048387228
1, -0.13101435300419345, -0.0901944831318397
2, 0.09837154367933605, 0.34614939417789853
3, -1.9163471735123547, -1.0788729205615428
4, -0.12258726792183751, 0.18172018022039618
5, -0.008439798381009249, 0.08986389920048739
6, -0.10119013148994996, 0.0811104332462281
7, -0.2165814247354957, -0.29435942506961205
8, 0.5138480919322796, 0.8529018136598356
9, -0.8013938367120479, -1.0294527167524192
0, -0.4779948048387228, -0.44273836913653447
1, -0.13101435300419345, 0.665353660534778
2, 0.09837154367933605, 0.19027649836890773
3, -1.9163471735123547, -1.0589615214986186
4, -0.12258726792183751, -0.2709629330743149
5, -0.008439798381009249, 0.08253837553544648
6, -0.10119013148994996, 0.016002988694763125
7, -0.29435942506961205, -0.5949788256474526
8, 0.5138480919322796, 0.7450396884659227
9, -1.0294527167524192, -0.4622481649851286
0, -0.4779948048387228, -0.22349514814305566
1, -0.13101435300419345, 0.13321790538381253
2, 0.09837154367933605, 0.3210994504049828
3, -1.9163471735123547, -0.8071694270742736
4, -0.2709629330743149, -0.2081911692054419
5, -0.008439798381009249, -0.21066749637235418
6, -0.10119013148994996, -0.09464699622972425
7, -0.5949788256474526, -0.022475975504611157
8, 0.5138480919322796, 1.112028872487014
9, -1.0294527167524192, -0.2210358594315623
0, -0.4779948048387228, 0.1373449012168951
1, -0.13101435300419345, -0.10290243591114942
2, 0.09837154367933605, 0.44644698485931633
3, -1.9163471735123547, -0.7867567598873103
4, -0.2709629330743149, -0.07985723236449027
5, -0.21066749637235418, -0.06719497071909954
6, -0.10119013148994996, 0.12344928203758569
7, -0.5949788256474526, -0.9912231619417873
8, 0.5138480919322796, 1.4177844591538689
9, -1.0294527167524192, -0.07644166498926287
0, -0.4779948048387228, -0.7944855057348726
1, -0.13101435300419345, -0.11259540237646694
2, 0.09837154367933605, 0.3603407593152406
3, -1.9163471735123547, -1.104058081395615
4, -0.2709629330743149, -0.4682049452410787
5, -0.21066749637235418, -0.23898164176786246
6, -0.10119013148994996, 0.12895095896649103
7, -0.9912231619417873, -0.29816014834565746
8, 0.5138480919322796, 0.8246748618500134
9, -1.0294527167524192, -0.27206470417765466
0, -0.7944855057348726, -0.5642124799758256
1, -0.13101435300419345, 0.10949069696536994
2, 0.09837154367933605, 0.18515758751196068
3, -1.9163471735123547, -1.5151493243468492
4, -0.4682049452410787, -0.13159370830852973
5, -0.23898164176786246, -0.15127143332655696
6, -0.10119013148994996, 0.19331482887215962
7, -0.9912231619417873, -0.7668657679580527
8, 0.5138480919322796, 0.477785298856603
9, -1.0294527167524192, -0.8336366775911164
